number,value,datetime_start,datetime_complete,duration,params_clip_layer,params_gru_dropout,params_gru_num_layers,params_hidden_dim,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
506,0.8239923469387754,2026-04-22 18:55:39.481184,2026-04-22 18:55:45.612660,0 days 00:00:06.131476,block_12,0.22324714854381025,3,512,0.00012753051756829572,cosine,0.20953838503902594,512,adamw,0.0036223213649805835,0.8239923469387754,,,,PRUNED
507,0.8498979591836735,2026-04-22 18:55:45.737409,2026-04-22 18:55:57.516068,0 days 00:00:11.778659,block_16,0.3624240144126704,2,512,6.85334168472935e-05,constant,0.39667954995590465,256,adamw,0.00263828320652877,0.8498979591836735,,,,PRUNED
508,0.8254783163265306,2026-04-22 18:55:57.655973,2026-04-22 18:56:03.852005,0 days 00:00:06.196032,block_20,0.1358475693678481,5,256,0.0004398157547207773,cosine,0.08649569563008296,1024,adam,0.0016897387205696806,0.8254783163265306,,,,PRUNED
509,0.8543239795918367,2026-04-22 18:56:03.979899,2026-04-22 18:56:09.964938,0 days 00:00:05.985039,block_16,0.3016642464998003,4,256,0.000562493126407681,constant,0.23665049873406777,256,adamw,0.0057734375273975356,0.8543239795918367,,,,PRUNED
510,0.9221045918367348,2026-04-22 18:56:10.095169,2026-04-22 18:56:21.964157,0 days 00:00:11.868988,block_20,0.37898115842746694,4,512,0.00021213791477790142,constant,0.32920803775092833,512,adamw,0.0012919635176101764,0.8910331632653061,0.9221045918367348,,,PRUNED
511,0.6083928571428571,2026-04-22 18:56:22.106366,2026-04-22 18:56:30.432181,0 days 00:00:08.325815,block_16,0.09974365794092581,4,1024,0.0008279875451333232,constant,0.1301223958158646,512,adamw,0.0009503930057797458,0.6083928571428571,,,,PRUNED
512,0.9162244897959184,2026-04-22 18:56:30.608871,2026-04-22 18:56:42.638532,0 days 00:00:12.029661,block_16,0.3933051574134002,2,1024,0.00017528601986270466,constant,0.3077989219801498,1024,adamw,0.000598352351707448,0.8890051020408163,0.9162244897959184,,,PRUNED
513,0.8681760204081632,2026-04-22 18:56:42.795183,2026-04-22 18:56:48.883955,0 days 00:00:06.088772,block_12,0.24318631948945144,3,512,0.0005147000579286683,cosine,0.03840017004574456,512,adam,0.0010401595489025165,0.8681760204081632,,,,PRUNED
514,0.8638520408163266,2026-04-22 18:56:49.005104,2026-04-22 18:56:55.075268,0 days 00:00:06.070164,block_16,0.3319177022258992,2,256,0.0005527035097877636,constant,0.31903433145030236,256,adamw,0.0006552995468229451,0.8638520408163266,,,,PRUNED
515,0.8758035714285715,2026-04-22 18:56:55.198180,2026-04-22 18:57:06.701268,0 days 00:00:11.503088,pre_proj,0.22960712929258717,2,512,0.0001956936868714974,constant,0.3133002047869826,512,adamw,0.0009344819326969989,0.8758035714285715,,,,PRUNED
516,0.7978698979591837,2026-04-22 18:57:06.842164,2026-04-22 18:58:28.099434,0 days 00:01:21.257270,block_20,0.06567830153723961,5,512,1.212375470585991e-05,cosine,0.1634372197258005,1024,adam,0.00880171902094039,0.7978698979591837,,,,PRUNED
517,0.739859693877551,2026-04-22 18:58:28.256518,2026-04-22 18:58:56.742776,0 days 00:00:28.486258,block_16,0.09594051785843545,3,256,2.1739763012723523e-05,cosine,0.36208833661350265,512,adam,0.003093904486794651,0.739859693877551,,,,PRUNED
518,0.9165688775510205,2026-04-22 18:58:56.862864,2026-04-22 18:59:08.844641,0 days 00:00:11.981777,block_20,0.035171978780778074,2,512,0.0018205067897916296,cosine,0.09394595675756373,512,adam,0.001797941702428874,0.8866326530612246,0.9165688775510205,,,PRUNED
519,0.9374107142857143,2026-04-22 18:59:08.979980,2026-04-22 18:59:37.578325,0 days 00:00:28.598345,block_16,0.35885946412238223,2,512,0.00029309365023901267,constant,0.18905024112157368,512,adamw,0.0011706046393982956,0.9179591836734694,0.9374107142857143,,,PRUNED
520,0.8165051020408163,2026-04-22 18:59:37.698900,2026-04-22 18:59:43.877031,0 days 00:00:06.178131,block_16,0.1873262623415495,3,512,0.0013660665327139923,constant,0.3407711585596075,512,adamw,0.002257944893620125,0.8165051020408163,,,,PRUNED
521,0.7608992346938775,2026-04-22 18:59:44.015604,2026-04-22 18:59:50.172443,0 days 00:00:06.156839,block_16,0.04062836087738604,2,512,0.00044086125087568537,constant,0.14331691038637612,512,adam,0.007442723695586699,0.7608992346938775,,,,PRUNED
522,0.5893112244897959,2026-04-22 18:59:50.300666,2026-04-22 18:59:58.599021,0 days 00:00:08.298355,block_16,0.2585310610897036,4,1024,0.002575099145405831,constant,0.31161877992482545,512,adamw,0.003996711177424456,0.5893112244897959,,,,PRUNED
523,0.48989795918367346,2026-04-22 18:59:58.787651,2026-04-22 19:00:07.094069,0 days 00:00:08.306418,block_12,0.2897741029391075,4,1024,0.002227310069365336,cosine,0.007069264568986572,1024,adam,0.0036425625480794124,0.48989795918367346,,,,PRUNED
524,0.7567729591836734,2026-04-22 19:00:07.277340,2026-04-22 19:00:19.226742,0 days 00:00:11.949402,pre_proj,0.17695984646624752,4,256,2.0502987237901822e-05,constant,0.12958369795160465,256,adamw,0.005301625098054788,0.7567729591836734,,,,PRUNED
525,0.9162882653061225,2026-04-22 19:00:19.352048,2026-04-22 19:00:31.165385,0 days 00:00:11.813337,block_16,0.39834021608398457,2,512,0.00035435179300305226,constant,0.2834732067316197,1024,adamw,0.0005646986704005545,0.8948469387755101,0.9162882653061225,,,PRUNED
526,0.9341454081632653,2026-04-22 19:00:31.296982,2026-04-22 19:01:00.241594,0 days 00:00:28.944612,block_20,0.1885788570246886,3,512,0.00029247991700290856,cosine,0.37186365258356835,256,adam,0.001136652334107593,0.9149107142857142,0.9341454081632653,,,PRUNED
527,0.9185714285714286,2026-04-22 19:01:00.385670,2026-04-22 19:01:12.303455,0 days 00:00:11.917785,block_16,0.00498707210417719,4,512,0.000341747388620734,cosine,0.1325604194493504,512,adamw,0.0009255196961139629,0.8923086734693879,0.9185714285714286,,,PRUNED
528,0.9490816326530612,2026-04-22 19:01:12.447650,2026-04-22 19:03:10.120057,0 days 00:01:57.672407,block_16,0.29760536363745205,2,1024,0.0004528566179635781,constant,0.14054204820226407,512,adamw,0.0017875666507117063,0.9490943877551021,,,,COMPLETE
529,0.9292857142857143,2026-04-22 19:03:10.252129,2026-04-22 19:03:39.258922,0 days 00:00:29.006793,block_16,0.12706646118146908,4,512,0.0001399600758773837,constant,0.2900970942900917,1024,adamw,0.0008992299303570217,0.9146683673469388,0.9292857142857143,,,PRUNED
530,0.9046683673469388,2026-04-22 19:03:39.388389,2026-04-22 19:03:51.517304,0 days 00:00:12.128915,block_20,0.15225594161048597,2,1024,0.0011046320493708157,cosine,0.11912157850712125,512,adam,0.0020357970344028957,0.9001275510204082,0.9046683673469388,,,PRUNED
531,0.7903826530612246,2026-04-22 19:03:51.661578,2026-04-22 19:04:03.446948,0 days 00:00:11.785370,pre_proj,0.39737009412287716,2,512,0.00355462380305365,constant,0.23987286143961978,512,adamw,0.009923947317079665,0.7903826530612246,,,,PRUNED
532,0.9471364795918367,2026-04-22 19:04:03.576948,2026-04-22 19:05:24.052733,0 days 00:01:20.475785,block_16,0.16380948465606732,2,512,0.00029907355352331406,cosine,0.17382539019277343,1024,adamw,0.000807972443148906,0.9357908163265307,0.9471364795918367,,,PRUNED
533,0.5426339285714286,2026-04-22 19:05:24.185469,2026-04-22 19:05:36.165202,0 days 00:00:11.979733,block_16,0.03721273981163281,5,512,0.003546148147074406,cosine,0.38133925358586895,512,adamw,0.004656302665959797,0.5426339285714286,,,,PRUNED
534,0.8578571428571429,2026-04-22 19:05:36.311728,2026-04-22 19:05:42.536382,0 days 00:00:06.224654,block_16,0.15815541540522354,3,512,0.0019497755713293748,constant,0.06404246446799605,512,adamw,0.0005106877282609924,0.8578571428571429,,,,PRUNED
535,0.9499872448979592,2026-04-22 19:05:42.675104,2026-04-22 19:07:03.846420,0 days 00:01:21.171316,block_16,0.19581969539079247,3,512,0.00034237075645949416,constant,0.29538338891087446,512,adamw,0.0036030442883852373,0.8887882653061224,0.9276658163265307,0.9417729591836734,0.9499872448979592,PRUNED
536,0.9321428571428572,2026-04-22 19:07:03.979456,2026-04-22 19:08:29.698977,0 days 00:01:25.719521,block_20,0.27567565216192097,3,1024,0.00010186685423176288,cosine,0.07901690337777861,512,adamw,0.004270807202124366,0.9321428571428572,,,,PRUNED
537,0.9078316326530612,2026-04-22 19:08:29.872869,2026-04-22 19:08:41.575684,0 days 00:00:11.702815,block_16,0.16006356679740372,2,512,0.00024253485531496168,cosine,0.020885453668186088,512,adam,0.0015829570068881008,0.9078316326530612,,,,PRUNED
538,0.9350510204081632,2026-04-22 19:08:41.717127,2026-04-22 19:09:10.510598,0 days 00:00:28.793471,block_16,0.38180876623646987,2,512,0.0005558820737786897,cosine,0.3984693368346288,256,adamw,0.008278848908286025,0.9217984693877551,0.9350510204081632,,,PRUNED
539,0.8462627551020409,2026-04-22 19:09:10.632725,2026-04-22 19:09:39.439791,0 days 00:00:28.807066,pre_proj,0.006625121172779941,4,512,1.596501457236046e-05,cosine,0.21287856772373084,512,adamw,0.0021044916924118696,0.8462627551020409,,,,PRUNED
540,0.9205229591836734,2026-04-22 19:09:39.588357,2026-04-22 19:09:51.327418,0 days 00:00:11.739061,block_16,0.15540124581534193,3,512,0.0004950321841957866,constant,0.0744697641687043,1024,adamw,0.0005899551210920124,0.8887627551020408,0.9205229591836734,,,PRUNED
541,0.9454591836734694,2026-04-22 19:09:51.457136,2026-04-22 19:11:12.460769,0 days 00:01:21.003633,block_16,0.1188463991767979,4,512,0.0003536074644009983,constant,0.20245231593262317,512,adamw,0.0007542051075380682,0.9392219387755102,0.9454591836734694,,,PRUNED
542,0.7374107142857144,2026-04-22 19:11:12.602749,2026-04-22 19:11:24.590723,0 days 00:00:11.987974,block_16,0.2053041657823118,3,512,0.002288677250816403,cosine,0.26904201179263915,512,adamw,0.003275805433095096,0.7374107142857144,,,,PRUNED
543,0.9229974489795919,2026-04-22 19:11:24.720695,2026-04-22 19:11:36.678125,0 days 00:00:11.957430,block_20,0.001216583184150473,4,512,0.0002719180048518046,cosine,0.15262419214392112,512,adamw,0.0005945335923514082,0.8989923469387755,0.9229974489795919,,,PRUNED
544,0.9294515306122448,2026-04-22 19:11:36.805481,2026-04-22 19:12:06.406244,0 days 00:00:29.600763,block_16,0.30127827457701206,2,1024,0.0005711495071253901,constant,0.16016621054061833,512,adamw,0.0023885490224056028,0.9294515306122448,,,,PRUNED
545,0.9219515306122449,2026-04-22 19:12:06.547969,2026-04-22 19:12:18.568422,0 days 00:00:12.020453,block_16,0.02021522590772904,2,512,0.00037210816413999013,constant,0.01270018981158097,512,adamw,0.0008128650833335347,0.8866581632653061,0.9219515306122449,,,PRUNED
546,0.9345153061224489,2026-04-22 19:12:18.717036,2026-04-22 19:12:51.220322,0 days 00:00:32.503286,block_20,0.04941545208548806,3,1024,0.0005064253956010593,constant,0.27324387950356815,1024,adam,0.002516075377065124,0.9169515306122449,0.9345153061224489,,,PRUNED
547,0.9111224489795918,2026-04-22 19:12:51.390088,2026-04-22 19:13:03.406813,0 days 00:00:12.016725,block_16,0.3816083183953349,4,512,8.761525130119092e-05,constant,0.024840465980831616,256,adamw,0.008416933349404429,0.9111224489795918,,,,PRUNED
548,0.930969387755102,2026-04-22 19:13:03.544284,2026-04-22 19:13:33.034177,0 days 00:00:29.489893,block_20,0.36653889554988617,2,1024,0.00014618333099425079,constant,0.27749331710739483,256,adamw,0.0009591658808726676,0.9222704081632653,0.930969387755102,,,PRUNED
549,0.8664795918367347,2026-04-22 19:13:33.183486,2026-04-22 19:13:39.234898,0 days 00:00:06.051412,block_16,0.244513719478883,2,512,0.00022529887199212816,cosine,0.23074530766302037,512,adamw,0.0018157694310660046,0.8664795918367347,,,,PRUNED
550,0.9468367346938775,2026-04-22 19:13:39.403261,2026-04-22 19:16:08.204587,0 days 00:02:28.801326,block_16,0.08987893494782018,4,1024,0.00015144584414055506,cosine,0.14364195248814554,512,adamw,0.000702242607373,0.9460076530612245,,,,COMPLETE
551,0.946670918367347,2026-04-22 19:16:08.338216,2026-04-22 19:18:04.687597,0 days 00:01:56.349381,block_16,0.03030324040364723,3,512,0.0002711466449171074,constant,0.2012819263162785,512,adamw,0.0008442114527781489,0.8803698979591836,0.9269387755102041,0.9407908163265306,0.9528571428571428,COMPLETE
552,0.8636479591836734,2026-04-22 19:18:04.810340,2026-04-22 19:18:16.896835,0 days 00:00:12.086495,pre_proj,0.09452398420011979,2,512,0.00023784869340344588,cosine,0.06770378579861673,512,adam,0.003508965856413748,0.8636479591836734,,,,PRUNED
553,0.8446683673469387,2026-04-22 19:18:17.020183,2026-04-22 19:18:23.191010,0 days 00:00:06.170827,block_12,0.03572562041302404,3,512,0.00020624977060875932,constant,0.0718397606281702,512,adamw,0.0009002812467065882,0.8446683673469387,,,,PRUNED
554,0.8922448979591836,2026-04-22 19:18:23.314226,2026-04-22 19:18:35.534222,0 days 00:00:12.219996,block_16,0.31645982338440554,2,1024,0.0009910682093474473,constant,0.002402228716697097,512,adam,0.0008588078582743291,0.8922448979591836,,,,PRUNED
555,0.9170025510204082,2026-04-22 19:18:35.683923,2026-04-22 19:18:47.367076,0 days 00:00:11.683153,block_20,0.35994510923642975,2,512,0.0007079745409035981,constant,0.3012598843767743,512,adamw,0.0015214848055796048,0.9010459183673469,0.9170025510204082,,,PRUNED
556,0.7315369897959183,2026-04-22 19:18:47.488454,2026-04-22 19:18:53.590739,0 days 00:00:06.102285,block_16,0.10812105735565322,2,512,0.0013455691265023624,cosine,0.1030146852105086,512,adam,0.004736595030145521,0.7315369897959183,,,,PRUNED
557,0.8888520408163265,2026-04-22 19:18:53.717504,2026-04-22 19:19:22.832482,0 days 00:00:29.114978,block_16,0.21189537180428905,2,512,0.00011218162445265141,constant,0.2739700383686579,512,adam,0.003955824774576808,0.8888520408163265,,,,PRUNED
558,0.9129591836734694,2026-04-22 19:19:22.963060,2026-04-22 19:19:34.876872,0 days 00:00:11.913812,block_20,0.3645022916817796,3,512,0.0010198178999126241,constant,0.2983542475750003,512,adamw,0.00659603391895724,0.9129591836734694,,,,PRUNED
559,0.9211352040816327,2026-04-22 19:19:35.006863,2026-04-22 19:19:46.712153,0 days 00:00:11.705290,block_16,0.32850379081870396,2,512,0.0006959035195204389,constant,0.16680269402814293,256,adamw,0.0006050439304419913,0.880344387755102,0.9211352040816327,,,PRUNED
560,0.9245918367346939,2026-04-22 19:19:46.842693,2026-04-22 19:20:16.215928,0 days 00:00:29.373235,block_20,0.24007792591622784,4,512,0.0005473176850181435,constant,0.3009542852857099,1024,adamw,0.0026700350328949483,0.9013520408163265,0.9243239795918368,0.9245918367346939,,PRUNED
561,0.8146301020408164,2026-04-22 19:20:16.365497,2026-04-22 19:20:26.188675,0 days 00:00:09.823178,block_20,0.017716905969360347,5,1024,2.528732772858731e-05,constant,0.033316343260343106,256,adamw,0.004253779133275244,0.8146301020408164,,,,PRUNED
562,0.9427423469387755,2026-04-22 19:20:26.387395,2026-04-22 19:21:46.628895,0 days 00:01:20.241500,block_12,0.322154154927223,2,256,0.00032802764495477047,constant,0.3207478961881429,512,adamw,0.0022390321562489345,0.9427423469387755,,,,PRUNED
563,0.8829336734693878,2026-04-22 19:21:46.763378,2026-04-22 19:21:58.541997,0 days 00:00:11.778619,pre_proj,0.2738093168414617,2,512,0.000825181140894406,constant,0.34438939839446603,512,adam,0.001914573500091591,0.8829336734693878,,,,PRUNED
564,0.8811352040816326,2026-04-22 19:21:58.665741,2026-04-22 19:22:28.064241,0 days 00:00:29.398500,pre_proj,0.3804747488844359,5,512,0.0010591783502140097,constant,0.2930670518284181,512,adamw,0.004829390992718039,0.8811352040816326,,,,PRUNED
565,0.7934821428571429,2026-04-22 19:22:28.197434,2026-04-22 19:22:40.094636,0 days 00:00:11.897202,block_16,0.10450191866589699,2,512,7.300568686746355e-05,cosine,0.015741193200793882,256,adam,0.0024030677959820963,0.7934821428571429,,,,PRUNED
566,0.7767219387755102,2026-04-22 19:22:40.220815,2026-04-22 19:22:46.304149,0 days 00:00:06.083334,block_16,0.13679031332163985,2,256,0.00015108667417192573,cosine,0.02091262815136162,512,adam,0.001051837879845428,0.7767219387755102,,,,PRUNED
567,0.5585905612244898,2026-04-22 19:22:46.427578,2026-04-22 19:22:58.374756,0 days 00:00:11.947178,block_16,0.35082927416040144,3,256,0.002629842582088007,constant,0.2343566956505235,512,adamw,0.009604892118868634,0.5585905612244898,,,,PRUNED
568,0.8633418367346939,2026-04-22 19:22:58.512420,2026-04-22 19:23:04.388372,0 days 00:00:05.875952,block_16,0.24060868092106746,3,256,0.002223373639339404,constant,0.15373640668329175,512,adamw,0.0008799276315132787,0.8633418367346939,,,,PRUNED
569,0.8577295918367347,2026-04-22 19:23:04.514875,2026-04-22 19:23:16.120600,0 days 00:00:11.605725,block_16,0.39875036298954425,2,256,0.00012651805960798527,cosine,0.05498954084992827,1024,adam,0.0005560622163867959,0.8577295918367347,,,,PRUNED
570,0.773609693877551,2026-04-22 19:23:16.247012,2026-04-22 19:23:22.365104,0 days 00:00:06.118092,block_12,0.027700552944438045,4,256,7.014636710853306e-05,constant,0.11863010750359282,256,adam,0.0011108909278763211,0.773609693877551,,,,PRUNED
571,0.9178571428571428,2026-04-22 19:23:22.502757,2026-04-22 19:23:34.285721,0 days 00:00:11.782964,block_16,0.27699995757428586,3,512,0.001047356514226536,constant,0.26179102864167725,1024,adamw,0.005983031128147364,0.8848341836734694,0.9178571428571428,,,PRUNED
572,0.9097831632653062,2026-04-22 19:23:34.407506,2026-04-22 19:23:49.793188,0 days 00:00:15.385682,block_16,0.38040615201136435,4,1024,0.0002575226955606094,constant,0.3635702028228413,512,adamw,0.000739752062405565,0.8841071428571428,0.9097831632653062,,,PRUNED
573,0.8229719387755102,2026-04-22 19:23:49.961189,2026-04-22 19:23:55.905785,0 days 00:00:05.944596,block_16,0.1393494040782765,4,256,0.00023995686205458512,constant,0.28057142447162653,256,adamw,0.001150183942685006,0.8229719387755102,,,,PRUNED
574,0.9492984693877551,2026-04-22 19:23:56.049087,2026-04-22 19:25:52.052598,0 days 00:01:56.003511,block_16,0.12696356929351504,3,512,0.00026287828757324476,constant,0.23989824531759762,512,adamw,0.001298707372500617,0.923609693877551,0.9400892857142857,0.9512882653061223,,COMPLETE
575,0.8699234693877551,2026-04-22 19:25:52.175073,2026-04-22 19:25:58.323181,0 days 00:00:06.148108,block_16,0.008723013376558253,4,512,0.0006799845909567006,constant,0.3341882294704546,512,adamw,0.0005942118785891219,0.8699234693877551,,,,PRUNED
576,0.8648469387755102,2026-04-22 19:25:58.449475,2026-04-22 19:26:05.180172,0 days 00:00:06.730697,block_12,0.23960747651118278,3,1024,0.00021056851130921253,constant,0.14279525694179143,512,adamw,0.001784385289218649,0.8648469387755102,,,,PRUNED
577,0.8451658163265305,2026-04-22 19:26:05.337847,2026-04-22 19:26:11.405416,0 days 00:00:06.067569,block_20,0.0798510112506785,2,512,0.00038283297623621496,constant,0.06588952074961267,512,adam,0.003768343583166255,0.8451658163265305,,,,PRUNED
578,0.7803316326530613,2026-04-22 19:26:11.525176,2026-04-22 19:26:17.549459,0 days 00:00:06.024283,block_16,0.0314916516751057,3,512,4.77780725073627e-05,constant,0.2965489614200222,512,adamw,0.003313338073051508,0.7803316326530613,,,,PRUNED
579,0.932844387755102,2026-04-22 19:26:17.678924,2026-04-22 19:27:38.208512,0 days 00:01:20.529588,block_20,0.3666435827397997,5,512,4.078784890305233e-05,constant,0.028380825558695394,1024,adamw,0.00600635801116744,0.932844387755102,,,,PRUNED
