2026-04-21 20:43:09,466 - INFO - === WildDeepfakes preprocess @ 2026-04-21T20:43:09 ===
2026-04-21 20:43:09,467 - INFO - dataset_path=/home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes  num_frames=96
2026-04-21 20:43:09,501 - INFO - 115 tars found in /home/max-andreasen/GitHub/DeepfakeBench/datasets/rgb/WildDeepfakes/fake_test
2026-04-21 21:32:07,704 - WARNING - 288.tar.gz: video 1269 has 55 frames (< 96), skipping
2026-04-21 21:32:07,735 - WARNING - 279.tar.gz: video 69 has 89 frames (< 96), skipping
2026-04-21 21:32:08,179 - WARNING - 107.tar.gz: video 377 has 65 frames (< 96), skipping
2026-04-21 21:32:08,179 - WARNING - 107.tar.gz: video 431 has 68 frames (< 96), skipping
2026-04-21 21:32:08,644 - WARNING - 287.tar.gz: video 526 has 61 frames (< 96), skipping
2026-04-21 21:32:08,644 - WARNING - 287.tar.gz: video 564 has 89 frames (< 96), skipping
2026-04-21 21:32:09,084 - WARNING - 287.tar.gz: video 529 has 55 frames (< 96), skipping
2026-04-21 21:32:09,677 - WARNING - 284.tar.gz: video 28 has 95 frames (< 96), skipping
2026-04-21 21:32:09,677 - WARNING - 284.tar.gz: video 19 has 82 frames (< 96), skipping
2026-04-21 21:32:10,148 - WARNING - 280.tar.gz: video 150 has 55 frames (< 96), skipping
2026-04-21 21:32:17,885 - WARNING - 279.tar.gz: video 67 has 68 frames (< 96), skipping
2026-04-21 21:32:17,886 - WARNING - 279.tar.gz: video 35 has 80 frames (< 96), skipping
2026-04-21 21:32:17,886 - WARNING - 279.tar.gz: video 51 has 92 frames (< 96), skipping
2026-04-21 21:32:18,536 - WARNING - 276.tar.gz: video 0 has 67 frames (< 96), skipping
2026-04-21 21:32:18,752 - WARNING - 280.tar.gz: video 140 has 92 frames (< 96), skipping
2026-04-21 21:32:18,752 - WARNING - 280.tar.gz: video 15 has 70 frames (< 96), skipping
2026-04-21 21:32:21,186 - WARNING - 294.tar.gz: video 245 has 59 frames (< 96), skipping
2026-04-21 21:32:21,580 - WARNING - 279.tar.gz: video 31 has 92 frames (< 96), skipping
2026-04-21 21:32:22,674 - WARNING - 29.tar.gz: video 154 has 64 frames (< 96), skipping
2026-04-21 21:32:22,826 - WARNING - 280.tar.gz: video 124 has 77 frames (< 96), skipping
2026-04-21 21:32:23,288 - WARNING - 280.tar.gz: video 0 has 55 frames (< 96), skipping
2026-04-21 21:32:28,166 - WARNING - 29.tar.gz: video 98 has 79 frames (< 96), skipping
2026-04-21 21:32:28,166 - WARNING - 29.tar.gz: video 103 has 72 frames (< 96), skipping
2026-04-21 21:32:28,166 - WARNING - 29.tar.gz: video 53 has 89 frames (< 96), skipping
2026-04-21 21:32:29,134 - WARNING - 295.tar.gz: video 366 has 67 frames (< 96), skipping
2026-04-21 21:32:29,134 - WARNING - 295.tar.gz: video 60 has 80 frames (< 96), skipping
2026-04-21 21:32:31,678 - WARNING - 276.tar.gz: video 61 has 62 frames (< 96), skipping
2026-04-21 21:32:32,945 - WARNING - 29.tar.gz: video 221 has 84 frames (< 96), skipping
2026-04-21 21:32:32,945 - WARNING - 29.tar.gz: video 1 has 76 frames (< 96), skipping
2026-04-21 21:32:32,945 - WARNING - 29.tar.gz: video 118 has 55 frames (< 96), skipping
2026-04-21 21:32:32,945 - WARNING - 29.tar.gz: video 169 has 92 frames (< 96), skipping
2026-04-21 21:32:32,945 - WARNING - 29.tar.gz: video 96 has 55 frames (< 96), skipping
2026-04-21 21:32:41,069 - WARNING - 297.tar.gz: video 13 has 72 frames (< 96), skipping
2026-04-21 21:32:41,306 - WARNING - 30.tar.gz: video 120 has 53 frames (< 96), skipping
2026-04-21 21:32:41,306 - WARNING - 30.tar.gz: video 112 has 88 frames (< 96), skipping
2026-04-21 21:32:41,514 - WARNING - 298.tar.gz: video 57 has 85 frames (< 96), skipping
2026-04-21 21:32:41,514 - WARNING - 298.tar.gz: video 225 has 71 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 52 has 53 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 5 has 71 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 11 has 55 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 12 has 67 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 53 has 53 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 17 has 80 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 125 has 62 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 215 has 85 frames (< 96), skipping
2026-04-21 21:32:42,733 - WARNING - 298.tar.gz: video 15 has 53 frames (< 96), skipping
2026-04-21 21:32:43,176 - WARNING - 296.tar.gz: video 60 has 59 frames (< 96), skipping
2026-04-21 21:32:45,207 - WARNING - 30.tar.gz: video 94 has 62 frames (< 96), skipping
2026-04-21 21:32:47,799 - WARNING - 298.tar.gz: video 14 has 64 frames (< 96), skipping
2026-04-21 21:32:47,916 - WARNING - 291.tar.gz: video 254 has 75 frames (< 96), skipping
2026-04-21 21:32:47,916 - WARNING - 291.tar.gz: video 344 has 70 frames (< 96), skipping
2026-04-21 21:32:47,916 - WARNING - 291.tar.gz: video 294 has 80 frames (< 96), skipping
2026-04-21 21:32:47,916 - WARNING - 291.tar.gz: video 546 has 93 frames (< 96), skipping
2026-04-21 21:32:47,916 - WARNING - 291.tar.gz: video 513 has 79 frames (< 96), skipping
2026-04-21 21:32:47,916 - WARNING - 291.tar.gz: video 161 has 80 frames (< 96), skipping
2026-04-21 21:32:48,500 - WARNING - 297.tar.gz: video 38 has 90 frames (< 96), skipping
2026-04-21 21:32:48,500 - WARNING - 297.tar.gz: video 15 has 65 frames (< 96), skipping
2026-04-21 21:32:48,500 - WARNING - 297.tar.gz: video 35 has 78 frames (< 96), skipping
2026-04-21 21:32:48,500 - WARNING - 297.tar.gz: video 9 has 63 frames (< 96), skipping
2026-04-21 21:32:48,894 - WARNING - 30.tar.gz: video 107 has 63 frames (< 96), skipping
2026-04-21 21:32:49,548 - WARNING - 303.tar.gz: video 44 has 64 frames (< 96), skipping
2026-04-21 21:32:49,548 - WARNING - 303.tar.gz: video 53 has 61 frames (< 96), skipping
2026-04-21 21:32:49,548 - WARNING - 303.tar.gz: video 74 has 62 frames (< 96), skipping
2026-04-21 21:32:50,106 - WARNING - 291.tar.gz: video 8 has 66 frames (< 96), skipping
2026-04-21 21:32:50,117 - WARNING - 291.tar.gz: video 322 has 60 frames (< 96), skipping
2026-04-21 21:32:50,897 - WARNING - 31.tar.gz: video 39 has 57 frames (< 96), skipping
2026-04-21 21:32:53,545 - WARNING - 311.tar.gz: video 65 has 53 frames (< 96), skipping
2026-04-21 21:32:53,545 - WARNING - 311.tar.gz: video 63 has 53 frames (< 96), skipping
2026-04-21 21:32:53,545 - WARNING - 311.tar.gz: video 62 has 61 frames (< 96), skipping
2026-04-21 21:32:53,545 - WARNING - 311.tar.gz: video 64 has 53 frames (< 96), skipping
2026-04-21 21:32:55,419 - WARNING - 291.tar.gz: video 256 has 74 frames (< 96), skipping
2026-04-21 21:32:55,419 - WARNING - 291.tar.gz: video 64 has 95 frames (< 96), skipping
2026-04-21 21:32:55,739 - WARNING - 107.tar.gz: video 298 has 57 frames (< 96), skipping
2026-04-21 21:32:55,739 - WARNING - 107.tar.gz: video 449 has 86 frames (< 96), skipping
2026-04-21 21:32:55,739 - WARNING - 107.tar.gz: video 511 has 72 frames (< 96), skipping
2026-04-21 21:32:55,739 - WARNING - 107.tar.gz: video 25 has 88 frames (< 96), skipping
2026-04-21 21:32:55,829 - WARNING - 296.tar.gz: video 61 has 59 frames (< 96), skipping
2026-04-21 21:32:58,449 - WARNING - 291.tar.gz: video 509 has 57 frames (< 96), skipping
2026-04-21 21:32:58,449 - WARNING - 291.tar.gz: video 137 has 52 frames (< 96), skipping
2026-04-21 21:32:58,449 - WARNING - 291.tar.gz: video 115 has 53 frames (< 96), skipping
2026-04-21 21:32:58,449 - WARNING - 291.tar.gz: video 255 has 73 frames (< 96), skipping
2026-04-21 21:32:58,449 - WARNING - 291.tar.gz: video 114 has 53 frames (< 96), skipping
2026-04-21 21:32:59,964 - WARNING - 318.tar.gz: video 236 has 93 frames (< 96), skipping
2026-04-21 21:32:59,964 - WARNING - 318.tar.gz: video 235 has 93 frames (< 96), skipping
2026-04-21 21:32:59,964 - WARNING - 318.tar.gz: video 237 has 93 frames (< 96), skipping
2026-04-21 21:33:01,443 - WARNING - 320.tar.gz: video 2 has 68 frames (< 96), skipping
2026-04-21 21:33:06,783 - WARNING - 317.tar.gz: video 194 has 52 frames (< 96), skipping
2026-04-21 21:33:06,783 - WARNING - 317.tar.gz: video 195 has 52 frames (< 96), skipping
2026-04-21 21:33:09,980 - WARNING - 306.tar.gz: video 78 has 87 frames (< 96), skipping
2026-04-21 21:33:10,787 - WARNING - 291.tar.gz: video 118 has 53 frames (< 96), skipping
2026-04-21 21:33:10,787 - WARNING - 291.tar.gz: video 67 has 54 frames (< 96), skipping
2026-04-21 21:33:10,787 - WARNING - 291.tar.gz: video 252 has 74 frames (< 96), skipping
2026-04-21 21:33:10,787 - WARNING - 291.tar.gz: video 70 has 88 frames (< 96), skipping
2026-04-21 21:33:10,787 - WARNING - 291.tar.gz: video 253 has 75 frames (< 96), skipping
2026-04-21 21:33:10,787 - WARNING - 291.tar.gz: video 287 has 79 frames (< 96), skipping
2026-04-21 21:33:12,204 - WARNING - 321.tar.gz: video 39 has 60 frames (< 96), skipping
2026-04-21 21:33:12,204 - WARNING - 321.tar.gz: video 47 has 75 frames (< 96), skipping
2026-04-21 21:33:12,205 - WARNING - 321.tar.gz: video 40 has 67 frames (< 96), skipping
2026-04-21 21:33:12,205 - WARNING - 321.tar.gz: video 18 has 77 frames (< 96), skipping
2026-04-21 21:33:12,205 - WARNING - 321.tar.gz: video 46 has 84 frames (< 96), skipping
2026-04-21 21:33:12,379 - WARNING - 306.tar.gz: video 57 has 85 frames (< 96), skipping
2026-04-21 21:33:12,921 - WARNING - 317.tar.gz: video 413 has 57 frames (< 96), skipping
2026-04-21 21:33:12,921 - WARNING - 317.tar.gz: video 103 has 79 frames (< 96), skipping
2026-04-21 21:33:12,921 - WARNING - 317.tar.gz: video 184 has 67 frames (< 96), skipping
2026-04-21 21:33:12,921 - WARNING - 317.tar.gz: video 206 has 87 frames (< 96), skipping
2026-04-21 21:33:12,921 - WARNING - 317.tar.gz: video 23 has 93 frames (< 96), skipping
2026-04-21 21:33:12,921 - WARNING - 317.tar.gz: video 186 has 74 frames (< 96), skipping
2026-04-21 21:33:13,490 - WARNING - 291.tar.gz: video 74 has 71 frames (< 96), skipping
2026-04-21 21:33:13,490 - WARNING - 291.tar.gz: video 249 has 73 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 110 has 75 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 21 has 51 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 168 has 54 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 180 has 67 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 56 has 85 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 170 has 65 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 109 has 75 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 142 has 63 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 139 has 61 frames (< 96), skipping
2026-04-21 21:33:14,436 - WARNING - 306.tar.gz: video 173 has 68 frames (< 96), skipping
2026-04-21 21:33:14,437 - WARNING - 306.tar.gz: video 143 has 56 frames (< 96), skipping
2026-04-21 21:33:14,437 - WARNING - 306.tar.gz: video 28 has 80 frames (< 96), skipping
2026-04-21 21:33:14,437 - WARNING - 306.tar.gz: video 114 has 60 frames (< 96), skipping
2026-04-21 21:33:14,437 - WARNING - 306.tar.gz: video 15 has 66 frames (< 96), skipping
2026-04-21 21:33:15,408 - WARNING - 316.tar.gz: video 85 has 70 frames (< 96), skipping
2026-04-21 21:33:15,408 - WARNING - 316.tar.gz: video 225 has 85 frames (< 96), skipping
2026-04-21 21:33:15,408 - WARNING - 316.tar.gz: video 44 has 56 frames (< 96), skipping
2026-04-21 21:33:15,408 - WARNING - 316.tar.gz: video 39 has 58 frames (< 96), skipping
2026-04-21 21:33:16,357 - WARNING - 306.tar.gz: video 101 has 59 frames (< 96), skipping
2026-04-21 21:33:16,358 - WARNING - 306.tar.gz: video 100 has 59 frames (< 96), skipping
2026-04-21 21:33:17,678 - WARNING - 316.tar.gz: video 95 has 62 frames (< 96), skipping
2026-04-21 21:33:17,678 - WARNING - 316.tar.gz: video 144 has 65 frames (< 96), skipping
2026-04-21 21:33:18,033 - WARNING - 306.tar.gz: video 169 has 54 frames (< 96), skipping
2026-04-21 21:33:18,033 - WARNING - 306.tar.gz: video 27 has 58 frames (< 96), skipping
2026-04-21 21:33:19,914 - WARNING - 316.tar.gz: video 73 has 62 frames (< 96), skipping
2026-04-21 21:33:19,914 - WARNING - 316.tar.gz: video 103 has 51 frames (< 96), skipping
2026-04-21 21:33:19,914 - WARNING - 316.tar.gz: video 43 has 52 frames (< 96), skipping
2026-04-21 21:33:25,863 - WARNING - 326.tar.gz: video 65 has 89 frames (< 96), skipping
2026-04-21 21:33:25,863 - WARNING - 326.tar.gz: video 110 has 57 frames (< 96), skipping
2026-04-21 21:33:25,863 - WARNING - 326.tar.gz: video 33 has 86 frames (< 96), skipping
2026-04-21 21:33:25,863 - WARNING - 326.tar.gz: video 52 has 68 frames (< 96), skipping
2026-04-21 21:33:26,123 - WARNING - 322.tar.gz: video 16 has 64 frames (< 96), skipping
2026-04-21 21:33:29,977 - WARNING - 324.tar.gz: video 16 has 61 frames (< 96), skipping
2026-04-21 21:33:32,642 - WARNING - 316.tar.gz: video 199 has 63 frames (< 96), skipping
2026-04-21 21:33:32,642 - WARNING - 316.tar.gz: video 139 has 65 frames (< 96), skipping
2026-04-21 21:33:32,642 - WARNING - 316.tar.gz: video 82 has 64 frames (< 96), skipping
2026-04-21 21:33:32,642 - WARNING - 316.tar.gz: video 93 has 54 frames (< 96), skipping
2026-04-21 21:33:32,743 - WARNING - 326.tar.gz: video 106 has 74 frames (< 96), skipping
2026-04-21 21:33:32,743 - WARNING - 326.tar.gz: video 40 has 63 frames (< 96), skipping
2026-04-21 21:33:33,194 - WARNING - 328.tar.gz: video 73 has 63 frames (< 96), skipping
2026-04-21 21:33:33,457 - WARNING - 328.tar.gz: video 27 has 93 frames (< 96), skipping
2026-04-21 21:33:33,790 - WARNING - 322.tar.gz: video 13 has 53 frames (< 96), skipping
2026-04-21 21:33:33,790 - WARNING - 322.tar.gz: video 208 has 90 frames (< 96), skipping
2026-04-21 21:33:36,525 - WARNING - 316.tar.gz: video 92 has 95 frames (< 96), skipping
2026-04-21 21:33:36,525 - WARNING - 316.tar.gz: video 229 has 89 frames (< 96), skipping
2026-04-21 21:33:36,525 - WARNING - 316.tar.gz: video 18 has 79 frames (< 96), skipping
2026-04-21 21:33:36,525 - WARNING - 316.tar.gz: video 74 has 93 frames (< 96), skipping
2026-04-21 21:33:37,694 - WARNING - 323.tar.gz: video 33 has 64 frames (< 96), skipping
2026-04-21 21:33:37,694 - WARNING - 323.tar.gz: video 34 has 65 frames (< 96), skipping
2026-04-21 21:33:38,266 - WARNING - 323.tar.gz: video 2 has 91 frames (< 96), skipping
2026-04-21 21:33:38,534 - WARNING - 326.tar.gz: video 31 has 55 frames (< 96), skipping
2026-04-21 21:33:39,783 - WARNING - 333.tar.gz: video 39 has 83 frames (< 96), skipping
2026-04-21 21:33:40,346 - WARNING - 32.tar.gz: video 85 has 89 frames (< 96), skipping
2026-04-21 21:33:41,524 - WARNING - 335.tar.gz: video 21 has 52 frames (< 96), skipping
2026-04-21 21:33:41,524 - WARNING - 335.tar.gz: video 19 has 52 frames (< 96), skipping
2026-04-21 21:33:41,524 - WARNING - 335.tar.gz: video 214 has 64 frames (< 96), skipping
2026-04-21 21:33:41,524 - WARNING - 335.tar.gz: video 20 has 51 frames (< 96), skipping
2026-04-21 21:33:42,158 - WARNING - 322.tar.gz: video 14 has 64 frames (< 96), skipping
2026-04-21 21:33:42,229 - WARNING - 324.tar.gz: video 50 has 94 frames (< 96), skipping
2026-04-21 21:33:43,387 - WARNING - 323.tar.gz: video 14 has 87 frames (< 96), skipping
2026-04-21 21:33:45,702 - WARNING - 32.tar.gz: video 254 has 68 frames (< 96), skipping
2026-04-21 21:33:46,740 - WARNING - 32.tar.gz: video 324 has 55 frames (< 96), skipping
2026-04-21 21:33:46,884 - WARNING - 32.tar.gz: video 180 has 74 frames (< 96), skipping
2026-04-21 21:33:46,884 - WARNING - 32.tar.gz: video 79 has 86 frames (< 96), skipping
2026-04-21 21:33:46,884 - WARNING - 32.tar.gz: video 406 has 58 frames (< 96), skipping
2026-04-21 21:33:47,823 - WARNING - 324.tar.gz: video 18 has 59 frames (< 96), skipping
2026-04-21 21:33:47,823 - WARNING - 324.tar.gz: video 20 has 86 frames (< 96), skipping
2026-04-21 21:33:48,961 - WARNING - 338.tar.gz: video 183 has 93 frames (< 96), skipping
2026-04-21 21:33:49,050 - WARNING - 329.tar.gz: video 34 has 77 frames (< 96), skipping
2026-04-21 21:33:49,050 - WARNING - 329.tar.gz: video 98 has 74 frames (< 96), skipping
2026-04-21 21:33:49,050 - WARNING - 329.tar.gz: video 128 has 61 frames (< 96), skipping
2026-04-21 21:33:51,565 - WARNING - 339.tar.gz: video 386 has 75 frames (< 96), skipping
2026-04-21 21:33:53,439 - WARNING - 331.tar.gz: video 89 has 85 frames (< 96), skipping
2026-04-21 21:33:53,910 - WARNING - 331.tar.gz: video 435 has 75 frames (< 96), skipping
2026-04-21 21:33:53,910 - WARNING - 331.tar.gz: video 52 has 67 frames (< 96), skipping
2026-04-21 21:33:53,910 - WARNING - 331.tar.gz: video 56 has 63 frames (< 96), skipping
2026-04-21 21:33:53,910 - WARNING - 331.tar.gz: video 53 has 67 frames (< 96), skipping
2026-04-21 21:33:53,953 - WARNING - 329.tar.gz: video 26 has 80 frames (< 96), skipping
2026-04-21 21:33:53,965 - WARNING - 338.tar.gz: video 409 has 78 frames (< 96), skipping
2026-04-21 21:33:53,965 - WARNING - 338.tar.gz: video 64 has 78 frames (< 96), skipping
2026-04-21 21:33:53,965 - WARNING - 338.tar.gz: video 2 has 69 frames (< 96), skipping
2026-04-21 21:33:53,965 - WARNING - 338.tar.gz: video 111 has 80 frames (< 96), skipping
2026-04-21 21:33:54,154 - WARNING - 339.tar.gz: video 171 has 68 frames (< 96), skipping
2026-04-21 21:33:54,233 - WARNING - 339.tar.gz: video 199 has 52 frames (< 96), skipping
2026-04-21 21:33:54,233 - WARNING - 339.tar.gz: video 153 has 72 frames (< 96), skipping
2026-04-21 21:33:54,233 - WARNING - 339.tar.gz: video 132 has 68 frames (< 96), skipping
2026-04-21 21:33:54,440 - WARNING - 329.tar.gz: video 72 has 51 frames (< 96), skipping
2026-04-21 21:33:55,224 - WARNING - 341.tar.gz: video 91 has 51 frames (< 96), skipping
2026-04-21 21:33:55,224 - WARNING - 341.tar.gz: video 24 has 59 frames (< 96), skipping
2026-04-21 21:33:56,391 - WARNING - 336.tar.gz: video 90 has 72 frames (< 96), skipping
2026-04-21 21:33:56,391 - WARNING - 336.tar.gz: video 64 has 79 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 125 has 64 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 127 has 61 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 69 has 87 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 124 has 74 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 24 has 80 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 50 has 83 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 51 has 83 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 123 has 74 frames (< 96), skipping
2026-04-21 21:33:56,691 - WARNING - 329.tar.gz: video 20 has 54 frames (< 96), skipping
2026-04-21 21:33:57,550 - WARNING - 331.tar.gz: video 438 has 51 frames (< 96), skipping
2026-04-21 21:33:57,718 - WARNING - 336.tar.gz: video 29 has 80 frames (< 96), skipping
2026-04-21 21:33:57,718 - WARNING - 336.tar.gz: video 1 has 59 frames (< 96), skipping
2026-04-21 21:33:57,718 - WARNING - 336.tar.gz: video 51 has 78 frames (< 96), skipping
2026-04-21 21:33:57,719 - WARNING - 336.tar.gz: video 23 has 67 frames (< 96), skipping
2026-04-21 21:33:58,968 - WARNING - 331.tar.gz: video 29 has 92 frames (< 96), skipping
2026-04-21 21:33:58,968 - WARNING - 331.tar.gz: video 55 has 67 frames (< 96), skipping
2026-04-21 21:34:00,547 - WARNING - 107.tar.gz: video 512 has 71 frames (< 96), skipping
2026-04-21 21:34:00,548 - WARNING - 107.tar.gz: video 425 has 91 frames (< 96), skipping
2026-04-21 21:34:00,682 - WARNING - 340.tar.gz: video 57 has 70 frames (< 96), skipping
2026-04-21 21:34:00,682 - WARNING - 340.tar.gz: video 58 has 78 frames (< 96), skipping
2026-04-21 21:34:01,275 - WARNING - 350.tar.gz: video 44 has 54 frames (< 96), skipping
2026-04-21 21:34:01,275 - WARNING - 350.tar.gz: video 206 has 51 frames (< 96), skipping
2026-04-21 21:34:02,560 - WARNING - 340.tar.gz: video 53 has 90 frames (< 96), skipping
2026-04-21 21:34:02,560 - WARNING - 340.tar.gz: video 40 has 56 frames (< 96), skipping
2026-04-21 21:34:02,560 - WARNING - 340.tar.gz: video 54 has 71 frames (< 96), skipping
2026-04-21 21:34:02,560 - WARNING - 340.tar.gz: video 30 has 71 frames (< 96), skipping
2026-04-21 21:34:02,560 - WARNING - 340.tar.gz: video 29 has 71 frames (< 96), skipping
2026-04-21 21:34:05,101 - WARNING - 343.tar.gz: video 81 has 55 frames (< 96), skipping
2026-04-21 21:34:05,102 - WARNING - 343.tar.gz: video 106 has 53 frames (< 96), skipping
