number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
559,0.7829336734693878,2026-04-22 02:45:31.832524,2026-04-22 02:45:37.962794,0 days 00:00:06.130270,0.40401944042214805,block_16,1024,0.0005572336114051801,cosine,0.23825978874843626,1024,8,6,adam,0.0032575326147160056,0.7829336734693878,,,,PRUNED
560,0.8304464285714286,2026-04-22 02:45:38.092701,2026-04-22 02:45:44.336427,0 days 00:00:06.243726,0.2596590508643493,block_16,1024,0.0002416420413902646,cosine,0.2566281001448737,3072,32,7,adam,0.07363470576693809,0.8304464285714286,,,,PRUNED
561,0.9361734693877551,2026-04-22 02:45:44.475131,2026-04-22 02:46:13.706786,0 days 00:00:29.231655,0.38083656246807984,block_16,1024,0.00047389447599878454,cosine,0.14369145701906977,1024,2,7,adam,0.007725376016355375,0.9199999999999999,0.9361734693877551,,,PRUNED
562,0.8339285714285715,2026-04-22 02:46:13.838383,2026-04-22 02:46:20.341103,0 days 00:00:06.502720,0.42835691189361336,block_16,1024,0.0003627686036366965,cosine,0.22979469855194218,1024,16,9,adam,0.08868518972887467,0.8339285714285715,,,,PRUNED
563,0.905625,2026-04-22 02:46:20.471693,2026-04-22 02:46:32.530140,0 days 00:00:12.058447,0.3906225796288919,block_16,1024,0.0003556725751613563,cosine,0.13567250031784264,2048,16,8,adam,4.311761268002339e-05,0.905625,,,,PRUNED
564,0.8375255102040816,2026-04-22 02:46:32.683718,2026-04-22 02:46:39.846560,0 days 00:00:07.162842,0.24208466925807554,block_16,1024,0.0001421233839712261,cosine,0.296054265999241,1024,16,11,adam,0.020029259907506054,0.8375255102040816,,,,PRUNED
565,0.902359693877551,2026-04-22 02:46:39.988142,2026-04-22 02:46:52.074655,0 days 00:00:12.086513,0.22653255327185529,block_16,1024,0.0003140591351320474,cosine,0.09647226986220671,512,2,8,adam,0.008081908969105437,0.902359693877551,,,,PRUNED
566,0.7722704081632653,2026-04-22 02:46:52.213577,2026-04-22 02:46:58.963260,0 days 00:00:06.749683,0.49843707808679544,block_16,1024,4.852289115303395e-05,cosine,0.2904443755632428,512,16,10,adam,0.09855412897133996,0.7722704081632653,,,,PRUNED
567,0.9536224489795917,2026-04-22 02:46:59.118346,2026-04-22 02:49:14.806469,0 days 00:02:15.688123,0.5518640865792569,block_16,1024,0.00016032089205083566,cosine,0.09260600654861106,1024,8,12,adam,0.06621343249445279,0.9513265306122449,,,,COMPLETE
568,0.946454081632653,2026-04-22 02:49:14.946297,2026-04-22 02:51:02.157795,0 days 00:01:47.211498,0.478727433347894,block_16,1024,0.00019182748262381376,cosine,0.1231091732701902,512,16,14,adam,0.0003356591827538488,0.946454081632653,,,,PRUNED
569,0.828826530612245,2026-04-22 02:51:02.310521,2026-04-22 02:51:09.512340,0 days 00:00:07.201819,0.5527472968840175,block_16,1024,0.00018903553512672624,cosine,0.20484549113415834,1024,8,12,adam,0.03382908398390602,0.828826530612245,,,,PRUNED
570,0.9356760204081632,2026-04-22 02:51:09.669175,2026-04-22 02:51:41.933397,0 days 00:00:32.264222,0.4919758707038894,block_16,1024,0.00010203000440114158,cosine,0.05331944880771226,1024,32,9,adam,0.021370772765280287,0.9180612244897959,0.9356760204081632,,,PRUNED
571,0.8002295918367348,2026-04-22 02:51:42.078664,2026-04-22 02:51:48.618683,0 days 00:00:06.540019,0.3539901539546252,block_16,1024,0.0003742183344229204,cosine,0.016655348019127547,3072,8,10,adam,2.225320960090786e-05,0.8002295918367348,,,,PRUNED
572,0.8147066326530611,2026-04-22 02:51:48.781441,2026-04-22 02:51:56.885143,0 days 00:00:08.103702,0.4104801233249031,block_16,1024,0.0005070700174467056,cosine,0.24710442667592858,2048,32,12,adam,0.00018692258544255274,0.8147066326530611,,,,PRUNED
573,0.9167729591836735,2026-04-22 02:51:57.033569,2026-04-22 02:52:08.989681,0 days 00:00:11.956112,0.23615423223927037,block_16,1024,0.00020522972726253665,cosine,0.28263985984603207,2048,8,8,adam,1.554370204598491e-05,0.8559438775510205,0.9167729591836735,,,PRUNED
574,0.914515306122449,2026-04-22 02:52:09.169355,2026-04-22 02:52:22.861165,0 days 00:00:13.691810,0.6090108961530238,block_16,1024,0.0001711423798612927,cosine,0.03369334325272541,1024,16,11,adam,0.06284505377173356,0.8785331632653062,0.914515306122449,,,PRUNED
575,0.8391964285714286,2026-04-22 02:52:23.006806,2026-04-22 02:52:29.247450,0 days 00:00:06.240644,0.2411583183126699,block_16,1024,0.00043453275513370964,cosine,0.399587420980502,1024,8,8,adam,0.009730140466102237,0.8391964285714286,,,,PRUNED
576,0.8496938775510204,2026-04-22 02:52:29.393452,2026-04-22 02:52:36.546154,0 days 00:00:07.152702,0.5732231334096036,block_16,1024,0.00012402369410764922,cosine,0.03557228499305715,1024,8,12,adam,0.03452397689597067,0.8496938775510204,,,,PRUNED
577,0.9059311224489797,2026-04-22 02:52:36.697763,2026-04-22 02:52:49.990756,0 days 00:00:13.292993,0.5725132696304868,block_16,1024,0.00012332132262448325,cosine,0.22015608951670548,1024,32,9,adam,0.07193256699894944,0.9059311224489797,,,,PRUNED
578,0.8414285714285715,2026-04-22 02:52:50.122979,2026-04-22 02:52:56.307101,0 days 00:00:06.184122,0.35449503295150336,block_16,1024,0.000166260030248051,cosine,0.013121567571671815,512,32,6,adam,0.052317832678538845,0.8414285714285715,,,,PRUNED
579,0.9496173469387755,2026-04-22 02:52:56.442823,2026-04-22 02:54:42.423262,0 days 00:01:45.980439,0.5118995242933981,block_16,1024,0.00016762168684160292,cosine,0.0012881591366960018,1024,32,12,adam,0.008966993914330769,0.9496173469387755,,,,PRUNED
580,0.8061224489795917,2026-04-22 02:54:42.584910,2026-04-22 02:54:49.811653,0 days 00:00:07.226743,0.4908936487966264,block_16,1024,0.0004629065967240679,cosine,0.13617611377149413,3072,8,12,adam,0.046310386178448286,0.8061224489795917,,,,PRUNED
581,0.9064158163265307,2026-04-22 02:54:49.980740,2026-04-22 02:55:02.502561,0 days 00:00:12.521821,0.28443273390765655,block_16,1024,6.216906054109259e-05,cosine,0.29749385093716574,3072,16,9,adam,0.01931407297766636,0.9064158163265307,,,,PRUNED
582,0.9458163265306123,2026-04-22 02:55:02.656102,2026-04-22 02:56:31.770322,0 days 00:01:29.114220,0.3694051615280316,block_16,1024,5.445867117569969e-05,cosine,0.0583670241403622,1024,2,11,adam,0.04247301683473403,0.9458163265306123,,,,PRUNED
583,0.9345408163265305,2026-04-22 02:56:31.922662,2026-04-22 02:57:01.110162,0 days 00:00:29.187500,0.4289290010715274,block_16,1024,0.000161704048753267,cosine,0.21137188641148164,3072,32,7,adam,3.3188608013005198e-06,0.9345408163265305,,,,PRUNED
584,0.9425127551020409,2026-04-22 02:57:01.257880,2026-04-22 02:58:22.197794,0 days 00:01:20.939914,0.42929000465735295,block_16,1024,0.0007978533072922505,cosine,0.1670894715869104,512,32,7,adam,1.1500592939158646e-06,0.9425127551020409,,,,PRUNED
585,0.9372576530612244,2026-04-22 02:58:22.340536,2026-04-22 02:58:51.630931,0 days 00:00:29.290395,0.509318868104758,block_16,1024,0.00015931165089115383,cosine,0.22398056917103976,1024,8,7,adam,0.0028719610568536573,0.8869005102040816,0.9194005102040816,0.9372576530612244,,PRUNED
586,0.9126785714285715,2026-04-22 02:58:51.801281,2026-04-22 02:59:06.857085,0 days 00:00:15.055804,0.30882663047851594,block_16,1024,9.519701343387176e-05,cosine,0.2291622367339153,1024,2,14,adam,0.01402014927404643,0.9126785714285715,,,,PRUNED
587,0.8472193877551021,2026-04-22 02:59:07.003429,2026-04-22 02:59:14.825373,0 days 00:00:07.821944,0.39533725578704393,block_16,1024,9.648317858692944e-05,cosine,0.009301587561031182,512,8,14,adam,0.04676501832013318,0.8472193877551021,,,,PRUNED
588,0.8514413265306122,2026-04-22 02:59:14.983212,2026-04-22 02:59:21.837122,0 days 00:00:06.853910,0.4858233538435792,block_16,1024,9.291245428362483e-05,cosine,0.0007639718100667797,1024,8,11,adam,0.08421966202091022,0.8514413265306122,,,,PRUNED
589,0.8209693877551019,2026-04-22 02:59:21.983271,2026-04-22 02:59:29.950502,0 days 00:00:07.967231,0.31827286356059364,block_16,1024,0.00021075370309708434,cosine,0.17971943536003077,1024,2,14,adam,0.03833692164634104,0.8209693877551019,,,,PRUNED
590,0.5947704081632653,2026-04-22 02:59:30.145041,2026-04-22 02:59:37.328395,0 days 00:00:07.183354,0.5545242440216811,block_16,1024,0.0009094306268553376,cosine,0.23981481382739575,1024,2,12,adam,0.0001325222718606735,0.5947704081632653,,,,PRUNED
591,0.801594387755102,2026-04-22 02:59:37.478405,2026-04-22 02:59:43.895017,0 days 00:00:06.416612,0.6569065167671411,block_16,1024,0.0005201032653027941,cosine,0.12718699305146328,1024,16,9,adam,0.023297018854336275,0.801594387755102,,,,PRUNED
592,0.9075765306122449,2026-04-22 02:59:44.121167,2026-04-22 02:59:59.260900,0 days 00:00:15.139733,0.3530172638190428,block_16,1024,0.00018036898933220416,cosine,0.0745767212216115,512,2,14,adam,0.016337681809326886,0.8753698979591836,0.9075765306122449,,,PRUNED
593,0.8874234693877551,2026-04-22 02:59:59.440100,2026-04-22 03:00:14.733728,0 days 00:00:15.293628,0.4933390398373712,block_16,1024,0.00021433475005440376,cosine,0.2581118845117696,3072,8,14,adam,0.012240113877014003,0.8874234693877551,,,,PRUNED
594,0.9108290816326531,2026-04-22 03:00:14.896901,2026-04-22 03:00:26.945289,0 days 00:00:12.048388,0.4292592749782871,block_16,1024,0.000271087292769751,cosine,0.3036799915764371,512,32,7,adam,0.0019235193340553301,0.9108290816326531,,,,PRUNED
595,0.9114795918367347,2026-04-22 03:00:27.085793,2026-04-22 03:00:39.119411,0 days 00:00:12.033618,0.21753194334108467,block_16,1024,0.00013453120006658032,cosine,0.15438103000125303,512,8,8,adam,2.3837492514832897e-06,0.8695025510204082,0.9114795918367347,,,PRUNED
596,0.9330229591836735,2026-04-22 03:00:39.253958,2026-04-22 03:01:16.410553,0 days 00:00:37.156595,0.3658769159550397,block_16,1024,3.201884846778179e-05,cosine,0.2438434366491201,3072,8,14,adam,1.5802008842972941e-06,0.9330229591836735,,,,PRUNED
597,0.8439030612244898,2026-04-22 03:01:16.560578,2026-04-22 03:01:23.683850,0 days 00:00:07.123272,0.5039265461848391,block_16,1024,0.00012215488811255013,cosine,0.08625907708943072,1024,8,12,adam,0.012221206216266668,0.8439030612244898,,,,PRUNED
598,0.9366581632653062,2026-04-22 03:01:23.820993,2026-04-22 03:01:53.243514,0 days 00:00:29.422521,0.2336624355698561,block_16,1024,0.00010781498115566421,cosine,0.23224356788682407,1024,2,7,adam,0.0028527045947786896,0.8626658163265306,0.9170408163265306,0.9366581632653062,,PRUNED
599,0.8311607142857144,2026-04-22 03:01:53.397800,2026-04-22 03:01:59.620242,0 days 00:00:06.222442,0.4140490860524383,block_16,1024,0.00016235606510210643,cosine,0.2017469350782027,3072,8,7,adam,0.0685835754509869,0.8311607142857144,,,,PRUNED
600,0.9546428571428571,2026-04-22 03:01:59.775829,2026-04-22 03:04:09.854252,0 days 00:02:10.078423,0.25730778443214314,block_16,1024,0.00031421275742657065,cosine,0.11483009643559347,1024,32,9,adam,0.02337373927392268,0.924030612244898,0.9370790816326531,0.9528061224489797,,COMPLETE
601,0.8966581632653061,2026-04-22 03:04:10.000423,2026-04-22 03:04:24.671973,0 days 00:00:14.671550,0.22942916102276464,block_16,1024,3.0821189371808126e-05,cosine,0.365611997505599,512,2,13,adam,0.00010102576776476563,0.8966581632653061,,,,PRUNED
602,0.9500127551020408,2026-04-22 03:04:24.832109,2026-04-22 03:05:50.388564,0 days 00:01:25.556455,0.5273470603542575,block_16,1024,0.00012897693490694387,cosine,0.10732070001447068,1024,8,10,adam,0.03589734570500773,0.9500127551020408,,,,PRUNED
603,0.8264668367346939,2026-04-22 03:05:50.535364,2026-04-22 03:05:57.760230,0 days 00:00:07.224866,0.26935684840791885,block_16,1024,0.0005004496427323371,cosine,0.11478165772478767,1024,32,10,adam,0.04189650880965565,0.8264668367346939,,,,PRUNED
604,0.9462755102040816,2026-04-22 03:05:57.927187,2026-04-22 03:07:33.057646,0 days 00:01:35.130459,0.26963856982814516,block_16,1024,0.0002518400189564016,cosine,0.1508280848764469,1024,32,10,adam,0.0011472796408022639,0.879579081632653,0.9210714285714285,0.9380229591836734,0.9462755102040816,PRUNED
605,0.797920918367347,2026-04-22 03:07:33.211283,2026-04-22 03:07:41.072967,0 days 00:00:07.861684,0.6712755237038108,block_16,1024,0.00040437795993758833,cosine,0.005364952103741622,1024,16,13,adam,0.004985798454654013,0.797920918367347,,,,PRUNED
606,0.8485586734693877,2026-04-22 03:07:41.232595,2026-04-22 03:07:48.033434,0 days 00:00:06.800839,0.40042118255316805,block_16,1024,0.0001835661605490698,cosine,0.040818872898073885,1024,16,10,adam,0.03385194910997718,0.8485586734693877,,,,PRUNED
607,0.806594387755102,2026-04-22 03:07:48.174011,2026-04-22 03:07:55.415399,0 days 00:00:07.241388,0.3779765958725298,block_16,1024,0.0002581428248980035,cosine,0.13968599894169423,2048,2,12,adam,0.006624207799031656,0.806594387755102,,,,PRUNED
608,0.8061479591836734,2026-04-22 03:07:55.573418,2026-04-22 03:08:01.771380,0 days 00:00:06.197962,0.3254119963562615,block_16,1024,0.00036364658216506325,cosine,0.10352939373037466,2048,2,6,adam,0.0004796943517977808,0.8061479591836734,,,,PRUNED
609,0.9092474489795919,2026-04-22 03:08:01.926481,2026-04-22 03:08:19.134466,0 days 00:00:17.207985,0.5923787324650329,block_16,1024,0.0003819884317747191,cosine,0.006598627997014226,1024,32,14,adam,0.016565186133497008,0.9092474489795919,,,,PRUNED
610,0.9019642857142858,2026-04-22 03:08:19.298648,2026-04-22 03:08:31.207110,0 days 00:00:11.908462,0.43756351888187706,block_16,1024,0.00010280150040798029,cosine,0.007990952075730015,3072,32,6,adam,0.00044101485691622314,0.8799489795918368,0.9019642857142858,,,PRUNED
611,0.8299617346938775,2026-04-22 03:08:31.349556,2026-04-22 03:08:38.116597,0 days 00:00:06.767041,0.27122993106307136,block_16,1024,0.0002675426553086367,cosine,0.3433180179792677,1024,16,10,adam,0.07545602685738254,0.8299617346938775,,,,PRUNED
612,0.7867984693877552,2026-04-22 03:08:38.276959,2026-04-22 03:08:46.291823,0 days 00:00:08.014864,0.2420899386574,block_16,1024,0.0006460727899355726,cosine,0.24512909607305405,2048,32,12,adam,0.05344772920352763,0.7867984693877552,,,,PRUNED
613,0.830765306122449,2026-04-22 03:08:46.449455,2026-04-22 03:08:54.682161,0 days 00:00:08.232706,0.3137422299660184,block_16,1024,0.00019505894556142887,cosine,0.22442939667956574,1024,16,14,adam,0.035523804126118115,0.830765306122449,,,,PRUNED
614,0.8465433673469388,2026-04-22 03:08:54.851596,2026-04-22 03:09:02.435474,0 days 00:00:07.583878,0.5449128730389075,block_16,1024,4.5122279554564765e-05,cosine,0.11383376655488361,1024,8,13,adam,0.0688115298436909,0.8465433673469388,,,,PRUNED
615,0.8505867346938776,2026-04-22 03:09:02.593314,2026-04-22 03:09:10.183259,0 days 00:00:07.589945,0.5442919415394546,block_16,1024,0.0001511405269821952,cosine,0.0967882115333113,3072,2,13,adam,0.003839264764003942,0.8505867346938776,,,,PRUNED
616,0.8265816326530613,2026-04-22 03:09:10.344570,2026-04-22 03:09:16.527805,0 days 00:00:06.183235,0.6769690344837462,block_16,1024,0.00040598304737762234,cosine,0.2667028760658118,2048,16,7,adam,0.013265975409839042,0.8265816326530613,,,,PRUNED
617,0.8400000000000001,2026-04-22 03:09:16.667731,2026-04-22 03:09:24.728191,0 days 00:00:08.060460,0.6008642682419452,block_16,1024,0.00011056666577228798,cosine,0.04238395709342631,2048,32,12,adam,0.093323028356935,0.8400000000000001,,,,PRUNED
618,0.8194897959183673,2026-04-22 03:09:24.876021,2026-04-22 03:09:31.027902,0 days 00:00:06.151881,0.6742393573473713,block_16,1024,3.7991835809879866e-05,cosine,0.008523854673581355,3072,2,6,adam,7.085962015219455e-05,0.8194897959183673,,,,PRUNED
619,0.8432908163265307,2026-04-22 03:09:31.171068,2026-04-22 03:09:38.775585,0 days 00:00:07.604517,0.22360753126868582,block_16,1024,0.0003052953423049029,cosine,0.20227093132335583,1024,32,11,adam,0.06139146847722591,0.8432908163265307,,,,PRUNED
620,0.9270535714285715,2026-04-22 03:09:38.927423,2026-04-22 03:10:12.524255,0 days 00:00:33.596832,0.5730700842501786,block_16,1024,0.0001540901530654741,cosine,0.08337946210926542,512,8,12,adam,0.07357563756760518,0.9270535714285715,,,,PRUNED
621,0.8261862244897958,2026-04-22 03:10:12.677382,2026-04-22 03:10:19.952311,0 days 00:00:07.274929,0.28950532454831435,block_16,1024,0.00032255312927768025,cosine,0.1800712069525208,512,32,10,adam,0.011076691321561737,0.8261862244897958,,,,PRUNED
622,0.8147959183673469,2026-04-22 03:10:20.084469,2026-04-22 03:10:26.608072,0 days 00:00:06.523603,0.5341755337787116,block_16,1024,0.00024827770441074803,cosine,0.3331932211728408,2048,8,10,adam,3.963900907491443e-05,0.8147959183673469,,,,PRUNED
623,0.949579081632653,2026-04-22 03:10:26.745402,2026-04-22 03:12:00.859685,0 days 00:01:34.114283,0.37218274556630554,block_16,1024,0.00010746568996924652,cosine,0.11853851061181893,3072,8,12,adam,0.004931790313344792,0.949579081632653,,,,PRUNED
624,0.8324489795918368,2026-04-22 03:12:01.006883,2026-04-22 03:12:08.194896,0 days 00:00:07.188013,0.6941509159910534,block_16,1024,0.00017390504696004433,cosine,0.12786305641112178,1024,8,12,adam,0.011441717979654124,0.8324489795918368,,,,PRUNED
625,0.8961607142857142,2026-04-22 03:12:08.346930,2026-04-22 03:12:22.961758,0 days 00:00:14.614828,0.6138336701821009,block_16,1024,0.00017682116499185692,cosine,0.2163646255526895,2048,8,13,adam,0.020057736966249264,0.8961607142857142,,,,PRUNED
626,0.7839285714285714,2026-04-22 03:12:23.112022,2026-04-22 03:12:29.335726,0 days 00:00:06.223704,0.6747199385153615,block_16,1024,2.9690753649087218e-05,cosine,0.12408016281284523,2048,2,8,adam,2.4310128697782428e-05,0.7839285714285714,,,,PRUNED
627,0.9504974489795919,2026-04-22 03:12:29.475630,2026-04-22 03:14:02.959447,0 days 00:01:33.483817,0.4127719927087711,block_16,1024,0.00020965403017280217,cosine,0.06690273369417415,1024,2,12,adam,0.012564141080989633,0.9375255102040817,0.9504974489795919,,,PRUNED
628,0.9335586734693877,2026-04-22 03:14:03.098155,2026-04-22 03:14:36.547419,0 days 00:00:33.449264,0.5159241521144555,block_16,1024,8.901559767988996e-05,cosine,0.19523003905567857,1024,16,11,adam,0.009605930627830212,0.8764668367346938,0.9171938775510204,0.9335586734693877,,PRUNED
629,0.9322831632653061,2026-04-22 03:14:36.694653,2026-04-22 03:15:10.382616,0 days 00:00:33.687963,0.5145407312240889,block_16,1024,0.00021921515219491727,cosine,0.14623775275892523,1024,8,12,adam,0.07240398265236841,0.9322831632653061,,,,PRUNED
630,0.8342474489795918,2026-04-22 03:15:10.543856,2026-04-22 03:15:18.348206,0 days 00:00:07.804350,0.6407858942413459,block_16,1024,6.159029314626503e-05,cosine,0.3920179251527396,3072,16,13,adam,0.013393907553608773,0.8342474489795918,,,,PRUNED
631,0.899655612244898,2026-04-22 03:15:18.488870,2026-04-22 03:15:33.594206,0 days 00:00:15.105336,0.5415386045438962,block_16,1024,6.933443200368881e-05,cosine,0.2967944964797875,3072,16,13,adam,2.980778734831382e-06,0.899655612244898,,,,PRUNED
632,0.9347066326530612,2026-04-22 03:15:33.759162,2026-04-22 03:16:15.651717,0 days 00:00:41.892555,0.6953767180116869,block_16,1024,0.0003412703757389075,cosine,0.07494284934657257,1024,32,14,adam,0.022098420533376163,0.9347066326530612,,,,PRUNED
633,0.9033673469387755,2026-04-22 03:16:15.871753,2026-04-22 03:16:30.311946,0 days 00:00:14.440193,0.6292795375902077,block_16,1024,6.702360870418767e-05,cosine,0.1993327519702252,3072,8,13,adam,0.010401246085361082,0.8555102040816328,0.9033673469387755,,,PRUNED
634,0.9347704081632653,2026-04-22 03:16:30.453503,2026-04-22 03:17:00.838210,0 days 00:00:30.384707,0.2054689801612875,block_16,1024,0.00032220428468859066,cosine,0.11503715811899165,1024,32,8,adam,0.012019293435939606,0.917359693877551,0.9347704081632653,,,PRUNED
635,0.8384566326530613,2026-04-22 03:17:00.979970,2026-04-22 03:17:09.794151,0 days 00:00:08.814181,0.4831862301245684,block_16,1024,0.0002066292859926542,cosine,0.25152050016333555,2048,32,14,adam,4.32788988698883e-06,0.8384566326530613,,,,PRUNED
