number,value,datetime_start,datetime_complete,duration,params_attn_dropout,params_clip_layer,params_dim_feedforward,params_lr,params_lr_scheduler,params_mlp_dropout,params_mlp_hidden_dim,params_n_heads,params_num_layers,params_optimizer_type,params_warmup_epochs,params_weight_decay,system_attrs_completed_rung_0,system_attrs_completed_rung_1,system_attrs_completed_rung_2,system_attrs_completed_rung_3,state
528,0.7780994897959185,2026-04-21 17:36:42.940997,2026-04-21 17:36:49.644218,0 days 00:00:06.703221,0.5822797609928967,block_16,1024,3.558043825814748e-05,cosine,0.5977963804844483,256,4,9,adam,,8.437714405266224e-05,0.7780994897959185,,,,PRUNED
529,0.839094387755102,2026-04-21 17:36:49.811989,2026-04-21 17:36:56.382922,0 days 00:00:06.570933,0.4674488652967368,pre_proj,256,0.000496386436071073,cosine,0.4144479751670418,256,2,9,adam,,0.008169193836647883,0.839094387755102,,,,PRUNED
530,0.9073979591836735,2026-04-21 17:36:56.581924,2026-04-21 17:37:09.786078,0 days 00:00:13.204154,0.3295666017910723,block_16,2048,0.00015314329186302567,cosine,0.1242314807659616,256,8,7,adam,,0.0017877452356989307,0.9073979591836735,,,,PRUNED
531,0.9508801020408163,2026-04-21 17:37:09.968451,2026-04-21 17:39:13.971761,0 days 00:02:04.003310,0.269775319943112,block_16,1024,0.00019939195460785534,cosine,0.14212366126725193,1024,2,8,adam,,0.005516569453118378,0.9363647959183674,0.9483928571428573,,,COMPLETE
532,0.8064923469387756,2026-04-21 17:39:14.123679,2026-04-21 17:39:20.533920,0 days 00:00:06.410241,0.19573125007998654,block_16,1024,0.0004691354278465752,cosine,0.10320726794369686,1024,2,7,adam,,0.002535928784253675,0.8064923469387756,,,,PRUNED
533,0.6147959183673469,2026-04-21 17:39:20.696668,2026-04-21 17:39:27.149345,0 days 00:00:06.452677,0.06868540575850143,block_12,256,3.064161838068279e-05,cosine_warmup,0.4286446512802969,512,8,10,adam,6.0,8.073994272725632e-06,0.6147959183673469,,,,PRUNED
534,0.8836479591836736,2026-04-21 17:39:27.325922,2026-04-21 17:39:57.987397,0 days 00:00:30.661475,0.2935324371372917,pre_proj,1024,0.00036900696426627513,cosine,0.20031093405179867,128,2,7,adam,,0.002860786582734801,0.8836479591836736,,,,PRUNED
535,0.9518367346938776,2026-04-21 17:39:58.143722,2026-04-21 17:42:03.828342,0 days 00:02:05.684620,0.442070832396458,block_16,256,5.407542096456331e-05,cosine,0.43072632200794164,512,4,12,adam,,0.0023154224853659654,0.9493494897959184,,,,COMPLETE
536,0.9483418367346939,2026-04-21 17:42:03.995996,2026-04-21 17:43:43.255700,0 days 00:01:39.259704,0.20950432463888172,block_16,1024,0.0002103217860455757,cosine,0.176653512200717,1024,2,12,adam,,0.0017228205349088391,0.8594260204081633,0.9154464285714285,0.9383418367346938,0.9483418367346939,PRUNED
537,0.9318367346938776,2026-04-21 17:43:43.440793,2026-04-21 17:44:15.039973,0 days 00:00:31.599180,0.5579402102245543,block_16,256,0.00011472748974637651,cosine,0.3343604629394078,512,4,13,adam,,0.008086774013795659,0.9177551020408163,0.9318367346938776,,,PRUNED
538,0.9092984693877552,2026-04-21 17:44:15.197767,2026-04-21 17:44:28.105651,0 days 00:00:12.907884,0.46466761892456765,block_16,256,3.737341151544414e-05,cosine,0.5092988591565386,512,4,13,adam,,0.00039961745429867366,0.8747704081632653,0.9092984693877552,,,PRUNED
539,0.6171109693877551,2026-04-21 17:44:28.281756,2026-04-21 17:44:34.770516,0 days 00:00:06.488760,0.19871748161820618,block_12,2048,0.00014607899739478545,cosine_warmup,0.29035474375242,512,8,6,adam,12.0,5.012331250859179e-06,0.6171109693877551,,,,PRUNED
540,0.6437181122448979,2026-04-21 17:44:34.943131,2026-04-21 17:44:41.623675,0 days 00:00:06.680544,0.5166253789428777,block_16,2048,0.0005305858936735216,constant,0.41356996240656646,1024,8,7,adam,,5.807306505564625e-06,0.6437181122448979,,,,PRUNED
541,0.9447704081632653,2026-04-21 17:44:41.806748,2026-04-21 17:46:44.810770,0 days 00:02:03.004022,0.5008586489652628,block_16,256,0.0002531107425899047,constant,0.4714020653743499,512,8,8,adam,,3.7143029254536112e-06,0.9353698979591837,0.947984693877551,,,COMPLETE
542,0.9540561224489796,2026-04-21 17:46:44.964063,2026-04-21 17:49:01.282296,0 days 00:02:16.318233,0.5554856888671009,block_16,1024,0.0004618440618566113,cosine,0.20241314743859784,1024,16,10,adam,,0.00617363204815352,0.9354846938775511,0.9519770408163265,,,COMPLETE
543,0.9154336734693878,2026-04-21 17:49:01.451966,2026-04-21 17:49:31.951405,0 days 00:00:30.499439,0.12038240292017782,block_12,1024,8.197391130804102e-05,cosine_warmup,0.4830735353900447,512,8,6,adam,5.0,1.2302299335911237e-06,0.9154336734693878,,,,PRUNED
544,0.8278571428571428,2026-04-21 17:49:32.111182,2026-04-21 17:49:38.795634,0 days 00:00:06.684452,0.597944537851469,pre_proj,1024,0.0003769758412376523,cosine,0.40291916591129673,1024,16,8,adam,,0.0029805550389596864,0.8278571428571428,,,,PRUNED
545,0.9462117346938776,2026-04-21 17:49:38.970194,2026-04-21 17:51:24.724989,0 days 00:01:45.754795,0.5273595534578561,block_16,1024,0.0002637573438588932,cosine,0.22488385769167993,1024,16,12,adam,,0.0007988383941773083,0.9139285714285715,0.9363775510204082,0.9462117346938776,,PRUNED
546,0.951530612244898,2026-04-21 17:51:24.914255,2026-04-21 17:53:32.018680,0 days 00:02:07.104425,0.5760469639668475,block_16,1024,0.00021615020039320956,cosine,0.22106397804205008,1024,16,9,adam,,0.007950182678591246,0.8831887755102041,0.9180867346938775,0.9367984693877551,0.9492984693877551,COMPLETE
547,0.9125765306122449,2026-04-21 17:53:32.174689,2026-04-21 17:53:45.182812,0 days 00:00:13.008123,0.3043828144057027,block_20,1024,0.00023785471408339963,cosine,0.2102474582155719,1024,2,10,adam,,0.003702175611966761,0.8546301020408164,0.9125765306122449,,,PRUNED
548,0.8097448979591837,2026-04-21 17:53:45.345335,2026-04-21 17:54:00.173165,0 days 00:00:14.827830,0.5962266471188263,block_16,1024,0.0003227069323644265,cosine,0.27822448647904974,128,16,12,adam,,0.0070705739762572375,0.8097448979591837,,,,PRUNED
549,0.9143112244897958,2026-04-21 17:54:00.332805,2026-04-21 17:54:12.686779,0 days 00:00:12.353974,0.2207392732435171,block_16,256,0.0002266906551162473,cosine,0.3339161081413971,512,4,12,adam,,0.00032132493536647633,0.8509821428571428,0.9143112244897958,,,PRUNED
550,0.9510841836734694,2026-04-21 17:54:12.845886,2026-04-21 17:56:18.322756,0 days 00:02:05.476870,0.5449532344451595,block_16,1024,0.00026546281515077414,cosine,0.17359790254097948,1024,16,9,adam,,0.00385100218219198,0.9366454081632654,0.948686224489796,,,COMPLETE
551,0.8484183673469389,2026-04-21 17:56:18.452387,2026-04-21 17:56:24.801729,0 days 00:00:06.349342,0.4500885926356413,block_16,1024,0.00015694251561820203,cosine,0.48655569032475166,1024,16,7,adam,,0.009773625301101612,0.8484183673469389,,,,PRUNED
552,0.9089158163265306,2026-04-21 17:56:24.962197,2026-04-21 17:56:40.600562,0 days 00:00:15.638365,0.2197804868981687,block_16,1024,0.00010699392373572503,cosine,0.43062728044434667,1024,8,14,adam,,0.003530950555784421,0.9089158163265306,,,,PRUNED
553,0.7725382653061224,2026-04-21 17:56:40.777991,2026-04-21 17:56:47.846678,0 days 00:00:07.068687,0.4454134039476967,block_12,1024,0.00037037043709628925,cosine,0.5047132302494681,512,2,11,adam,,0.002066124614911172,0.7725382653061224,,,,PRUNED
554,0.9365178571428572,2026-04-21 17:56:48.018015,2026-04-21 17:58:38.458107,0 days 00:01:50.440092,0.39854394351404276,block_16,1024,0.0001298504201957227,cosine,0.12526826666882812,256,16,14,adam,,0.0006421451824662497,0.9381632653061225,0.9365178571428572,,,PRUNED
555,0.9317602040816327,2026-04-21 17:58:38.623925,2026-04-21 17:59:09.936398,0 days 00:00:31.312473,0.21888265019180703,block_16,256,3.263223692928179e-05,cosine,0.4447892345999019,512,4,13,adam,,0.0064394951848435475,0.9126275510204082,0.9317602040816327,,,PRUNED
556,0.8416071428571429,2026-04-21 17:59:10.113672,2026-04-21 17:59:16.433696,0 days 00:00:06.320024,0.2475813001459875,pre_proj,512,0.0006828903443105397,cosine,0.21860888951047872,1024,8,6,adam,,0.0016902223933103378,0.8416071428571429,,,,PRUNED
557,0.8302423469387755,2026-04-21 17:59:16.594477,2026-04-21 17:59:25.433460,0 days 00:00:08.838983,0.23752725635458893,block_12,1024,2.2434163881481755e-05,cosine,0.339728291711959,1024,8,16,adam,,0.0019861646862593045,0.8302423469387755,,,,PRUNED
558,0.7669005102040816,2026-04-21 17:59:25.603679,2026-04-21 17:59:32.036866,0 days 00:00:06.433187,0.47969856234455355,block_16,512,0.0008222244624503018,cosine,0.13233236099507187,1024,16,10,adam,,0.0060924817112782545,0.7669005102040816,,,,PRUNED
559,0.8478061224489796,2026-04-21 17:59:32.211080,2026-04-21 17:59:42.101324,0 days 00:00:09.890244,0.11363418887108441,block_16,2048,1.7238932971686103e-05,constant,0.3665806910347564,1024,8,14,adam,,0.0011098150629735436,0.8478061224489796,,,,PRUNED
560,0.8138010204081633,2026-04-21 17:59:42.281257,2026-04-21 17:59:48.615982,0 days 00:00:06.334725,0.3987834136914101,block_16,1024,0.0005765779287072781,cosine,0.15293497627359456,512,8,6,adam,,0.007163607096939499,0.8138010204081633,,,,PRUNED
561,0.9054974489795918,2026-04-21 17:59:48.782356,2026-04-21 18:00:01.085673,0 days 00:00:12.303317,0.4097855758262955,block_16,256,3.0010208799049223e-05,cosine,0.3230358255345411,512,4,10,adam,,0.0011629068563176344,0.9054974489795918,,,,PRUNED
562,0.9415688775510204,2026-04-21 18:00:01.242211,2026-04-21 18:01:24.261746,0 days 00:01:23.019535,0.36307004089858513,block_16,256,0.00011461008427003121,cosine,0.4590465348358183,64,2,9,adam,,0.000585657557007028,0.9415688775510204,,,,PRUNED
563,0.8854591836734694,2026-04-21 18:01:24.427245,2026-04-21 18:02:48.056033,0 days 00:01:23.628788,0.07713432273067375,pre_proj,1024,1.8990406101864745e-05,cosine_warmup,0.5794180981317476,512,8,7,adam,7.0,7.274375808872389e-06,0.8854591836734694,,,,PRUNED
564,0.8051530612244898,2026-04-21 18:02:48.231156,2026-04-21 18:02:54.828539,0 days 00:00:06.597383,0.5735575827597533,block_16,1024,0.00041722695040503465,cosine,0.16030848647244433,64,16,9,adam,,0.0013803324033630526,0.8051530612244898,,,,PRUNED
565,0.8973469387755102,2026-04-21 18:02:54.994630,2026-04-21 18:03:09.911056,0 days 00:00:14.916426,0.32957074434982747,block_16,1024,9.635933818567382e-05,cosine,0.36042280868668963,128,8,13,adam,,0.001874128011992406,0.8973469387755102,,,,PRUNED
566,0.8398596938775511,2026-04-21 18:03:10.093809,2026-04-21 18:03:17.862551,0 days 00:00:07.768742,0.33688482644148093,block_16,1024,9.2849911488035e-05,constant,0.28666964264279127,1024,8,13,adam,,0.002725318458344243,0.8398596938775511,,,,PRUNED
567,0.9516071428571429,2026-04-21 18:03:18.029945,2026-04-21 18:05:30.325026,0 days 00:02:12.295081,0.5274567108925338,block_16,1024,0.00016972261354092946,cosine,0.10175177797043808,1024,16,10,adam,,0.007949581891935592,0.9340306122448979,0.9495918367346938,,,COMPLETE
568,0.9145918367346939,2026-04-21 18:05:30.485056,2026-04-21 18:05:42.808014,0 days 00:00:12.322958,0.5678292823867708,block_16,1024,0.0002942053263960082,cosine,0.2012648798127431,256,16,7,adam,,0.007428260574287462,0.8801020408163265,0.9145918367346939,,,PRUNED
569,0.8317602040816328,2026-04-21 18:05:42.969432,2026-04-21 18:05:50.018120,0 days 00:00:07.048688,0.5305009272122571,block_16,1024,0.00032869760817694,cosine,0.2160947823712102,1024,16,10,adam,,0.0058888672901934655,0.8317602040816328,,,,PRUNED
570,0.7024617346938774,2026-04-21 18:05:50.170842,2026-04-21 18:05:56.560574,0 days 00:00:06.389732,0.5866539044623745,block_12,512,0.0008079150514109785,cosine,0.13232345272374824,1024,8,7,adam,,0.002107354565999511,0.7024617346938774,,,,PRUNED
571,0.8905229591836735,2026-04-21 18:05:56.736714,2026-04-21 18:06:09.252241,0 days 00:00:12.515527,0.5026031391251103,block_20,256,9.106454384736622e-05,cosine,0.5592008332993195,128,2,12,adam,,0.007690423661788742,0.8524489795918367,0.8905229591836735,,,PRUNED
572,0.7944897959183674,2026-04-21 18:06:09.415247,2026-04-21 18:06:16.316923,0 days 00:00:06.901676,0.42695920568745604,block_12,256,1.8562855510613817e-05,cosine,0.24617708897644155,512,4,14,adam,,0.004832051768604137,0.7944897959183674,,,,PRUNED
573,0.8640178571428572,2026-04-21 18:06:16.478590,2026-04-21 18:06:32.577243,0 days 00:00:16.098653,0.48122711481388447,pre_proj,1024,0.00026846313017993636,cosine,0.15038284646229647,512,16,13,adam,,0.002893220199926506,0.8640178571428572,,,,PRUNED
574,0.8053061224489797,2026-04-21 18:06:32.756542,2026-04-21 18:06:45.600199,0 days 00:00:12.843657,0.28078919867178354,pre_proj,1024,2.8080158960365682e-05,cosine_warmup,0.1688960338070434,1024,4,8,adam,5.0,0.00020867079855851046,0.8053061224489797,,,,PRUNED
575,0.9513775510204081,2026-04-21 18:06:45.750719,2026-04-21 18:08:55.133397,0 days 00:02:09.382678,0.5411695758044,block_16,1024,0.00020738756991009433,cosine,0.3074295471004683,1024,16,9,adam,,0.005895509550914056,0.8827295918367347,0.9219132653061224,0.936875,0.9489923469387754,COMPLETE
576,0.8362755102040816,2026-04-21 18:08:55.303892,2026-04-21 18:09:01.938651,0 days 00:00:06.634759,0.5974901894974902,block_16,256,0.00012049678570662122,cosine,0.3901451095560975,128,2,12,adam,,0.00636225064533797,0.8362755102040816,,,,PRUNED
577,0.9128571428571428,2026-04-21 18:09:02.105530,2026-04-21 18:09:16.647257,0 days 00:00:14.541727,0.4989038115083801,block_16,256,0.0002265458968245916,cosine,0.41801817032889266,512,16,14,adam,,0.00010830736122614126,0.8537627551020408,0.9128571428571428,,,PRUNED
578,0.9356760204081633,2026-04-21 18:09:16.804681,2026-04-21 18:09:51.586794,0 days 00:00:34.782113,0.2703863806441714,block_16,512,0.0001299022736540733,cosine,0.11400936950185082,1024,4,13,adam,,0.0037542335963266587,0.8953698979591836,0.9174872448979592,0.9356760204081633,,PRUNED
579,0.6230102040816327,2026-04-21 18:09:51.783882,2026-04-21 18:10:00.686939,0 days 00:00:08.903057,0.3490810848496554,block_16,2048,7.595367958502393e-05,cosine_warmup,0.427912900678055,512,16,11,adam,7.0,1.0543475474259822e-05,0.6230102040816327,,,,PRUNED
580,0.9044005102040815,2026-04-21 18:10:00.892495,2026-04-21 18:10:22.110140,0 days 00:00:21.217645,0.45746377124614246,block_16,2048,5.188079192162282e-05,cosine,0.259732021595931,1024,8,16,adam,,0.0009546970215611182,0.8751020408163266,0.9044005102040815,,,PRUNED
581,0.5622066326530613,2026-04-21 18:10:22.303371,2026-04-21 18:10:28.777695,0 days 00:00:06.474324,0.13499090869866698,block_12,512,2.0436336998774137e-05,cosine_warmup,0.49919480959778245,512,8,9,adam,8.0,2.9027662569213355e-06,0.5622066326530613,,,,PRUNED
582,0.9347704081632653,2026-04-21 18:10:28.947590,2026-04-21 18:11:02.747681,0 days 00:00:33.800091,0.39581876763471324,block_16,1024,8.939798954922134e-05,cosine,0.17533806800710539,1024,4,11,adam,,0.0011266870724475412,0.9140433673469388,0.9347704081632653,,,PRUNED
583,0.6053826530612245,2026-04-21 18:11:02.899985,2026-04-21 18:11:12.274443,0 days 00:00:09.374458,0.15622405580968537,block_16,2048,4.7279949673909105e-05,cosine_warmup,0.4304962168758547,512,16,12,adam,7.0,2.5247568221875075e-06,0.6053826530612245,,,,PRUNED
584,0.9146683673469388,2026-04-21 18:11:12.464956,2026-04-21 18:11:25.357901,0 days 00:00:12.892945,0.43766733241103467,block_16,512,0.00015814475639239098,cosine,0.2924443664251649,128,8,7,adam,,2.154547638512911e-06,0.8810076530612244,0.9146683673469388,,,PRUNED
585,0.7872704081632652,2026-04-21 18:11:25.558529,2026-04-21 18:11:32.259952,0 days 00:00:06.701423,0.5660359095450452,block_16,1024,0.0005583601884378446,cosine,0.13553689643466688,1024,8,8,adam,,0.003517029334611516,0.7872704081632652,,,,PRUNED
586,0.9363137755102041,2026-04-21 18:11:32.449576,2026-04-21 18:12:03.369704,0 days 00:00:30.920128,0.5101285157401758,block_16,1024,6.009966253477504e-05,cosine,0.35347433373081416,1024,16,7,adam,,0.0008647899271836223,0.8646045918367349,0.916951530612245,0.9363137755102041,,PRUNED
587,0.8505102040816327,2026-04-21 18:12:03.531986,2026-04-21 18:12:16.393184,0 days 00:00:12.861198,0.34040294460139875,block_16,256,1.041258287311064e-05,cosine,0.506105292757107,512,2,12,adam,,0.00802429502165692,0.8505102040816327,,,,PRUNED
588,0.6309311224489796,2026-04-21 18:12:16.582097,2026-04-21 18:12:24.711494,0 days 00:00:08.129397,0.5487614657850947,block_16,1024,4.411963206093611e-05,cosine_warmup,0.18334686064167494,1024,16,12,adam,9.0,0.008967429169580559,0.6309311224489796,,,,PRUNED
589,0.8996938775510204,2026-04-21 18:12:24.896496,2026-04-21 18:13:10.990290,0 days 00:00:46.093794,0.14691485286373512,block_16,2048,1.0954571087684543e-05,cosine_warmup,0.4526111385452035,512,2,13,adam,6.0,2.2303005919838272e-05,0.8996938775510204,,,,PRUNED
590,0.9423086734693877,2026-04-21 18:13:11.173851,2026-04-21 18:14:42.514685,0 days 00:01:31.340834,0.494436648997329,block_16,1024,9.099580665926607e-05,constant,0.20919471846513207,256,8,10,adam,,0.005805151580433722,0.9423086734693877,,,,PRUNED
591,0.8455739795918368,2026-04-21 18:14:42.696280,2026-04-21 18:14:49.407353,0 days 00:00:06.711073,0.5100419471923459,block_16,256,0.0006554215528981616,cosine_warmup,0.4543326752461632,512,2,12,adam,4.0,0.0016125017264141761,0.8455739795918368,,,,PRUNED
592,0.8156505102040815,2026-04-21 18:14:49.570962,2026-04-21 18:14:57.642059,0 days 00:00:08.071097,0.259595325411615,block_16,1024,2.043904228743047e-05,cosine,0.4194714906686968,256,8,13,adam,,0.004016739181631671,0.8156505102040815,,,,PRUNED
593,0.908686224489796,2026-04-21 18:14:57.826856,2026-04-21 18:15:13.419298,0 days 00:00:15.592442,0.5252478810681562,block_20,1024,0.000621353225010642,constant,0.18259057190102834,1024,16,12,adam,,0.002310361483206785,0.853609693877551,0.908686224489796,,,PRUNED
594,0.9318367346938774,2026-04-21 18:15:13.611500,2026-04-21 18:15:46.273344,0 days 00:00:32.661844,0.3964816992941642,block_16,256,0.00012792556190024284,cosine,0.4425926527047274,512,4,13,adam,,0.001857694680804878,0.8752678571428572,0.9166709183673469,0.9318367346938774,,PRUNED
595,0.8378188775510205,2026-04-21 18:15:46.438190,2026-04-21 18:15:53.824302,0 days 00:00:07.386112,0.20336237336773683,block_16,1024,2.3024003672836603e-05,cosine,0.377644472904735,64,8,11,adam,,0.004967590380604357,0.8378188775510205,,,,PRUNED
596,0.9340816326530612,2026-04-21 18:15:54.000286,2026-04-21 18:16:24.762849,0 days 00:00:30.762563,0.3757435888410363,block_16,256,9.570553003350203e-05,constant,0.31409506562386175,512,4,9,adam,,0.004929087325548537,0.8866836734693878,0.922015306122449,0.9340816326530612,,PRUNED
597,0.8456760204081633,2026-04-21 18:16:24.957023,2026-04-21 18:16:41.271611,0 days 00:00:16.314588,0.5470382690887353,pre_proj,1024,0.00023015294406902523,cosine,0.1832282339550981,1024,16,13,adam,,0.00291054001293336,0.8456760204081633,,,,PRUNED
598,0.910625,2026-04-21 18:16:41.433088,2026-04-21 18:16:54.732232,0 days 00:00:13.299144,0.5363770727569404,block_20,256,5.1164965310235093e-05,cosine,0.3563765812048988,512,2,13,adam,,0.0011921851162875578,0.8725127551020408,0.910625,,,PRUNED
599,0.9227295918367348,2026-04-21 18:16:54.900405,2026-04-21 18:17:27.798509,0 days 00:00:32.898104,0.599299605006661,block_12,2048,0.00032324786108757275,cosine,0.1808053232552098,1024,16,7,adam,,0.009154413336985334,0.9227295918367348,,,,PRUNED
600,0.8481377551020408,2026-04-21 18:17:27.961954,2026-04-21 18:17:34.465450,0 days 00:00:06.503496,0.576710566072421,block_16,256,2.3403541649445015e-05,cosine,0.2803266656563062,1024,4,8,adam,,0.0003190559134118348,0.8481377551020408,,,,PRUNED
601,0.937142857142857,2026-04-21 18:17:34.648219,2026-04-21 18:18:59.695088,0 days 00:01:25.046869,0.5602909065529473,block_20,512,0.0003601534138011792,constant,0.4525231005991351,128,8,7,adam,,2.416315485060717e-05,0.937142857142857,,,,PRUNED
602,0.894298469387755,2026-04-21 18:18:59.883795,2026-04-21 18:19:14.659669,0 days 00:00:14.775874,0.5987376282307018,block_16,512,0.00035519489608998783,cosine_warmup,0.2076703284720032,1024,16,13,adam,9.0,0.002071842897618629,0.894298469387755,,,,PRUNED
603,0.8336607142857143,2026-04-21 18:19:14.841569,2026-04-21 18:19:23.443641,0 days 00:00:08.602072,0.5265378604213534,block_16,2048,0.00019052486169004573,cosine,0.10770141934177017,128,16,10,adam,,0.005573703592270938,0.8336607142857143,,,,PRUNED
